,ID,Vehicles
690,20170729181,59.0
691,20170729191,63.0
692,20170729201,64.0
693,20170729211,63.0
694,20170729221,63.0
695,20170729231,63.0
696,20170730001,40.0
697,20170730011,40.0
698,20170730021,36.0
699,20170730031,31.0
700,20170730041,29.0
701,20170730051,29.0
702,20170730061,29.0
703,20170730071,32.0
704,20170730081,35.0
705,20170730091,41.0
706,20170730101,46.0
707,20170730111,51.0
708,20170730121,53.0
709,20170730131,52.0
710,20170730141,51.0
711,20170730151,51.0
712,20170730161,51.0
713,20170730171,52.0
714,20170730181,56.0
715,20170730191,60.0
716,20170730201,60.0
717,20170730211,60.0
718,20170730221,60.0
719,20170730231,60.0
720,20170731001,44.0
721,20170731011,44.0
722,20170731021,42.0
723,20170731031,41.0
724,20170731041,39.0
725,20170731051,40.0
726,20170731061,43.0
727,20170731071,49.0
728,20170731081,54.0
729,20170731091,67.0
730,20170731101,80.0
731,20170731111,87.0
732,20170731121,90.0
733,20170731131,90.0
734,20170731141,91.0
735,20170731151,91.0
736,20170731161,92.0
737,20170731171,97.0
738,20170731181,97.0
739,20170731191,101.0
740,20170731201,100.0
741,20170731211,98.0
742,20170731221,97.0
743,20170731231,97.0
744,20170801001,59.0
745,20170801011,59.0
746,20170801021,55.0
747,20170801031,48.0
748,20170801041,44.0
749,20170801051,44.0
750,20170801061,46.0
751,20170801071,49.0
752,20170801081,55.0
753,20170801091,68.0
754,20170801101,78.0
755,20170801111,90.0
756,20170801121,92.0
757,20170801131,93.0
758,20170801141,93.0
759,20170801151,94.0
760,20170801161,97.0
761,20170801171,102.0
762,20170801181,102.0
763,20170801191,104.0
764,20170801201,103.0
765,20170801211,99.0
766,20170801221,98.0
767,20170801231,98.0
768,20170802001,61.0
769,20170802011,61.0
770,20170802021,56.0
771,20170802031,49.0
772,20170802041,44.0
773,20170802051,44.0
774,20170802061,46.0
775,20170802071,49.0
776,20170802081,55.0
777,20170802091,69.0
778,20170802101,76.0
779,20170802111,88.0
780,20170802121,92.0
781,20170802131,94.0
782,20170802141,94.0
783,20170802151,94.0
784,20170802161,99.0
785,20170802171,104.0
786,20170802181,104.0
787,20170802191,104.0
788,20170802201,104.0
789,20170802211,98.0
790,20170802221,96.0
791,20170802231,96.0
792,20170803001,61.0
793,20170803011,61.0
794,20170803021,56.0
795,20170803031,49.0
796,20170803041,44.0
797,20170803051,44.0
798,20170803061,47.0
799,20170803071,49.0
800,20170803081,55.0
801,20170803091,71.0
802,20170803101,76.0
803,20170803111,88.0
804,20170803121,94.0
805,20170803131,96.0
806,20170803141,96.0
807,20170803151,96.0
808,20170803161,103.0
809,20170803171,104.0
810,20170803181,104.0
811,20170803191,104.0
812,20170803201,103.0
813,20170803211,98.0
814,20170803221,96.0
815,20170803231,96.0
816,20170804001,60.0
817,20170804011,60.0
818,20170804021,55.0
819,20170804031,48.0
820,20170804041,44.0
821,20170804051,44.0
822,20170804061,48.0
823,20170804071,48.0
824,20170804081,54.0
825,20170804091,67.0
826,20170804101,74.0
827,20170804111,80.0
828,20170804121,86.0
829,20170804131,91.0
830,20170804141,91.0
831,20170804151,91.0
832,20170804161,93.0
833,20170804171,93.0
834,20170804181,93.0
835,20170804191,93.0
836,20170804201,92.0
837,20170804211,87.0
838,20170804221,86.0
839,20170804231,86.0
840,20170805001,51.0
841,20170805011,51.0
842,20170805021,45.0
843,20170805031,38.0
844,20170805041,36.0
845,20170805051,34.0
846,20170805061,36.0
847,20170805071,36.0
848,20170805081,38.0
849,20170805091,45.0
850,20170805101,46.0
851,20170805111,51.0
852,20170805121,53.0
853,20170805131,53.0
854,20170805141,53.0
855,20170805151,53.0
856,20170805161,54.0
857,20170805171,54.0
858,20170805181,55.0
859,20170805191,60.0
860,20170805201,61.0
861,20170805211,61.0
862,20170805221,60.0
863,20170805231,60.0
864,20170806001,40.0
865,20170806011,40.0
866,20170806021,36.0
867,20170806031,31.0
868,20170806041,30.0
869,20170806051,29.0
870,20170806061,30.0
871,20170806071,32.0
872,20170806081,35.0
873,20170806091,42.0
874,20170806101,44.0
875,20170806111,47.0
876,20170806121,50.0
877,20170806131,50.0
878,20170806141,50.0
879,20170806151,50.0
880,20170806161,50.0
881,20170806171,52.0
882,20170806181,55.0
883,20170806191,58.0
884,20170806201,58.0
885,20170806211,58.0
886,20170806221,59.0
887,20170806231,59.0
888,20170807001,44.0
889,20170807011,44.0
890,20170807021,40.0
891,20170807031,35.0
892,20170807041,35.0
893,20170807051,35.0
894,20170807061,40.0
895,20170807071,46.0
896,20170807081,52.0
897,20170807091,67.0
898,20170807101,71.0
899,20170807111,73.0
900,20170807121,75.0
901,20170807131,75.0
902,20170807141,75.0
903,20170807151,75.0
904,20170807161,75.0
905,20170807171,77.0
906,20170807181,78.0
907,20170807191,79.0
908,20170807201,78.0
909,20170807211,77.0
910,20170807221,76.0
911,20170807231,76.0
912,20170808001,59.0
913,20170808011,59.0
914,20170808021,53.0
915,20170808031,45.0
916,20170808041,42.0
917,20170808051,41.0
918,20170808061,44.0
919,20170808071,48.0
920,20170808081,52.0
921,20170808091,64.0
922,20170808101,75.0
923,20170808111,80.0
924,20170808121,80.0
925,20170808131,80.0
926,20170808141,80.0
927,20170808151,81.0
928,20170808161,85.0
929,20170808171,78.0
930,20170808181,78.0
931,20170808191,79.0
932,20170808201,78.0
933,20170808211,77.0
934,20170808221,76.0
935,20170808231,76.0
936,20170809001,59.0
937,20170809011,59.0
938,20170809021,54.0
939,20170809031,45.0
940,20170809041,42.0
941,20170809051,41.0
942,20170809061,44.0
943,20170809071,49.0
944,20170809081,52.0
945,20170809091,61.0
946,20170809101,76.0
947,20170809111,78.0
948,20170809121,80.0
949,20170809131,80.0
950,20170809141,80.0
951,20170809151,80.0
952,20170809161,87.0
953,20170809171,77.0
954,20170809181,77.0
955,20170809191,78.0
956,20170809201,77.0
957,20170809211,77.0
958,20170809221,77.0
959,20170809231,77.0
960,20170810001,60.0
961,20170810011,60.0
962,20170810021,54.0
963,20170810031,44.0
964,20170810041,42.0
965,20170810051,41.0
966,20170810061,43.0
967,20170810071,49.0
968,20170810081,52.0
969,20170810091,61.0
970,20170810101,76.0
971,20170810111,76.0
972,20170810121,77.0
973,20170810131,77.0
974,20170810141,77.0
975,20170810151,77.0
976,20170810161,89.0
977,20170810171,77.0
978,20170810181,77.0
979,20170810191,77.0
980,20170810201,77.0
981,20170810211,76.0
982,20170810221,76.0
983,20170810231,76.0
984,20170811001,59.0
985,20170811011,59.0
986,20170811021,53.0
987,20170811031,44.0
988,20170811041,41.0
989,20170811051,41.0
990,20170811061,43.0
991,20170811071,48.0
992,20170811081,52.0
993,20170811091,60.0
994,20170811101,72.0
995,20170811111,73.0
996,20170811121,73.0
997,20170811131,73.0
998,20170811141,73.0
999,20170811151,73.0
1000,20170811161,80.0
1001,20170811171,73.0
1002,20170811181,73.0
1003,20170811191,73.0
1004,20170811201,73.0
1005,20170811211,72.0
1006,20170811221,71.0
1007,20170811231,71.0
1008,20170812001,50.0
1009,20170812011,50.0
1010,20170812021,45.0
1011,20170812031,38.0
1012,20170812041,36.0
1013,20170812051,32.0
1014,20170812061,33.0
1015,20170812071,35.0
1016,20170812081,37.0
1017,20170812091,43.0
1018,20170812101,46.0
1019,20170812111,46.0
1020,20170812121,46.0
1021,20170812131,45.0
1022,20170812141,45.0
1023,20170812151,46.0
1024,20170812161,49.0
1025,20170812171,46.0
1026,20170812181,47.0
1027,20170812191,53.0
1028,20170812201,53.0
1029,20170812211,54.0
1030,20170812221,54.0
1031,20170812231,54.0
1032,20170813001,38.0
1033,20170813011,38.0
1034,20170813021,36.0
1035,20170813031,31.0
1036,20170813041,29.0
1037,20170813051,29.0
1038,20170813061,29.0
1039,20170813071,32.0
1040,20170813081,35.0
1041,20170813091,41.0
1042,20170813101,42.0
1043,20170813111,42.0
1044,20170813121,42.0
1045,20170813131,43.0
1046,20170813141,43.0
1047,20170813151,43.0
1048,20170813161,47.0
1049,20170813171,44.0
1050,20170813181,51.0
1051,20170813191,54.0
1052,20170813201,55.0
1053,20170813211,55.0
1054,20170813221,55.0
1055,20170813231,55.0
1056,20170814001,43.0
1057,20170814011,43.0
1058,20170814021,40.0
1059,20170814031,36.0
1060,20170814041,35.0
1061,20170814051,35.0
1062,20170814061,40.0
1063,20170814071,47.0
1064,20170814081,52.0
1065,20170814091,67.0
1066,20170814101,71.0
1067,20170814111,72.0
1068,20170814121,73.0
1069,20170814131,72.0
1070,20170814141,72.0
1071,20170814151,72.0
1072,20170814161,75.0
1073,20170814171,72.0
1074,20170814181,77.0
1075,20170814191,78.0
1076,20170814201,78.0
1077,20170814211,76.0
1078,20170814221,76.0
1079,20170814231,76.0
1080,20170815001,58.0
1081,20170815011,58.0
1082,20170815021,53.0
1083,20170815031,46.0
1084,20170815041,42.0
1085,20170815051,41.0
1086,20170815061,44.0
1087,20170815071,49.0
1088,20170815081,53.0
1089,20170815091,66.0
1090,20170815101,76.0
1091,20170815111,79.0
1092,20170815121,79.0
1093,20170815131,79.0
1094,20170815141,79.0
1095,20170815151,79.0
1096,20170815161,85.0
1097,20170815171,84.0
1098,20170815181,76.0
1099,20170815191,76.0
1100,20170815201,76.0
1101,20170815211,75.0
1102,20170815221,75.0
1103,20170815231,75.0
1104,20170816001,60.0
1105,20170816011,60.0
1106,20170816021,54.0
1107,20170816031,45.0
1108,20170816041,42.0
1109,20170816051,41.0
1110,20170816061,44.0
1111,20170816071,49.0
1112,20170816081,53.0
1113,20170816091,64.0
1114,20170816101,74.0
1115,20170816111,75.0
1116,20170816121,75.0
1117,20170816131,75.0
1118,20170816141,75.0
1119,20170816151,75.0
1120,20170816161,78.0
1121,20170816171,77.0
1122,20170816181,75.0
1123,20170816191,76.0
1124,20170816201,76.0
1125,20170816211,85.0
1126,20170816221,80.0
1127,20170816231,80.0
1128,20170817001,60.0
1129,20170817011,60.0
1130,20170817021,54.0
1131,20170817031,44.0
1132,20170817041,41.0
1133,20170817051,41.0
1134,20170817061,43.0
1135,20170817071,49.0
1136,20170817081,53.0
1137,20170817091,62.0
1138,20170817101,78.0
1139,20170817111,82.0
1140,20170817121,82.0
1141,20170817131,82.0
1142,20170817141,82.0
1143,20170817151,79.0
1144,20170817161,73.0
1145,20170817171,74.0
1146,20170817181,82.0
1147,20170817191,75.0
1148,20170817201,74.0
1149,20170817211,80.0
1150,20170817221,74.0
1151,20170817231,74.0
1152,20170818001,59.0
1153,20170818011,59.0
1154,20170818021,53.0
1155,20170818031,44.0
1156,20170818041,41.0
1157,20170818051,41.0
1158,20170818061,43.0
1159,20170818071,48.0
1160,20170818081,53.0
1161,20170818091,60.0
1162,20170818101,71.0
1163,20170818111,73.0
1164,20170818121,73.0
1165,20170818131,73.0
1166,20170818141,73.0
1167,20170818151,71.0
1168,20170818161,70.0
1169,20170818171,71.0
1170,20170818181,73.0
1171,20170818191,70.0
1172,20170818201,71.0
1173,20170818211,72.0
1174,20170818221,71.0
1175,20170818231,71.0
1176,20170819001,51.0
1177,20170819011,51.0
1178,20170819021,45.0
1179,20170819031,38.0
1180,20170819041,35.0
1181,20170819051,32.0
1182,20170819061,33.0
1183,20170819071,36.0
1184,20170819081,38.0
1185,20170819091,44.0
1186,20170819101,47.0
1187,20170819111,47.0
1188,20170819121,47.0
1189,20170819131,47.0
1190,20170819141,47.0
1191,20170819151,47.0
1192,20170819161,47.0
1193,20170819171,48.0
1194,20170819181,49.0
1195,20170819191,53.0
1196,20170819201,54.0
1197,20170819211,54.0
1198,20170819221,54.0
1199,20170819231,54.0
1200,20170820001,40.0
1201,20170820011,40.0
1202,20170820021,36.0
1203,20170820031,31.0
1204,20170820041,29.0
1205,20170820051,29.0
1206,20170820061,29.0
1207,20170820071,32.0
1208,20170820081,35.0
1209,20170820091,41.0
1210,20170820101,45.0
1211,20170820111,45.0
1212,20170820121,46.0
1213,20170820131,46.0
1214,20170820141,46.0
1215,20170820151,46.0
1216,20170820161,47.0
1217,20170820171,49.0
1218,20170820181,52.0
1219,20170820191,54.0
1220,20170820201,55.0
1221,20170820211,55.0
1222,20170820221,55.0
1223,20170820231,55.0
1224,20170821001,43.0
1225,20170821011,43.0
1226,20170821021,40.0
1227,20170821031,36.0
1228,20170821041,34.0
1229,20170821051,35.0
1230,20170821061,40.0
1231,20170821071,47.0
1232,20170821081,52.0
1233,20170821091,67.0
1234,20170821101,73.0
1235,20170821111,77.0
1236,20170821121,76.0
1237,20170821131,76.0
1238,20170821141,77.0
1239,20170821151,77.0
1240,20170821161,76.0
1241,20170821171,77.0
1242,20170821181,78.0
1243,20170821191,79.0
1244,20170821201,78.0
1245,20170821211,77.0
1246,20170821221,76.0
1247,20170821231,76.0
