,ID,Vehicles
210,20170709181,54.0
211,20170709191,59.0
212,20170709201,61.0
213,20170709211,60.0
214,20170709221,59.0
215,20170709231,59.0
216,20170710001,45.0
217,20170710011,45.0
218,20170710021,42.0
219,20170710031,36.0
220,20170710041,34.0
221,20170710051,35.0
222,20170710061,40.0
223,20170710071,46.0
224,20170710081,52.0
225,20170710091,67.0
226,20170710101,79.0
227,20170710111,83.0
228,20170710121,85.0
229,20170710131,86.0
230,20170710141,85.0
231,20170710151,85.0
232,20170710161,88.0
233,20170710171,91.0
234,20170710181,94.0
235,20170710191,96.0
236,20170710201,98.0
237,20170710211,94.0
238,20170710221,93.0
239,20170710231,93.0
240,20170711001,63.0
241,20170711011,63.0
242,20170711021,60.0
243,20170711031,47.0
244,20170711041,43.0
245,20170711051,42.0
246,20170711061,44.0
247,20170711071,49.0
248,20170711081,57.0
249,20170711091,69.0
250,20170711101,88.0
251,20170711111,97.0
252,20170711121,101.0
253,20170711131,103.0
254,20170711141,103.0
255,20170711151,102.0
256,20170711161,105.0
257,20170711171,104.0
258,20170711181,102.0
259,20170711191,103.0
260,20170711201,103.0
261,20170711211,98.0
262,20170711221,100.0
263,20170711231,100.0
264,20170712001,63.0
265,20170712011,63.0
266,20170712021,59.0
267,20170712031,47.0
268,20170712041,43.0
269,20170712051,42.0
270,20170712061,44.0
271,20170712071,50.0
272,20170712081,57.0
273,20170712091,72.0
274,20170712101,91.0
275,20170712111,98.0
276,20170712121,104.0
277,20170712131,104.0
278,20170712141,104.0
279,20170712151,104.0
280,20170712161,105.0
281,20170712171,105.0
282,20170712181,105.0
283,20170712191,105.0
284,20170712201,104.0
285,20170712211,97.0
286,20170712221,96.0
287,20170712231,96.0
288,20170713001,63.0
289,20170713011,63.0
290,20170713021,59.0
291,20170713031,46.0
292,20170713041,42.0
293,20170713051,42.0
294,20170713061,43.0
295,20170713071,49.0
296,20170713081,56.0
297,20170713091,73.0
298,20170713101,93.0
299,20170713111,102.0
300,20170713121,105.0
301,20170713131,105.0
302,20170713141,105.0
303,20170713151,105.0
304,20170713161,106.0
305,20170713171,105.0
306,20170713181,107.0
307,20170713191,107.0
308,20170713201,105.0
309,20170713211,97.0
310,20170713221,95.0
311,20170713231,95.0
312,20170714001,62.0
313,20170714011,62.0
314,20170714021,59.0
315,20170714031,42.0
316,20170714041,41.0
317,20170714051,40.0
318,20170714061,42.0
319,20170714071,49.0
320,20170714081,57.0
321,20170714091,71.0
322,20170714101,84.0
323,20170714111,93.0
324,20170714121,94.0
325,20170714131,94.0
326,20170714141,94.0
327,20170714151,93.0
328,20170714161,93.0
329,20170714171,92.0
330,20170714181,94.0
331,20170714191,94.0
332,20170714201,92.0
333,20170714211,85.0
334,20170714221,82.0
335,20170714231,82.0
336,20170715001,52.0
337,20170715011,52.0
338,20170715021,46.0
339,20170715031,35.0
340,20170715041,34.0
341,20170715051,31.0
342,20170715061,31.0
343,20170715071,35.0
344,20170715081,40.0
345,20170715091,46.0
346,20170715101,50.0
347,20170715111,53.0
348,20170715121,53.0
349,20170715131,53.0
350,20170715141,53.0
351,20170715151,52.0
352,20170715161,52.0
353,20170715171,52.0
354,20170715181,55.0
355,20170715191,59.0
356,20170715201,60.0
357,20170715211,59.0
358,20170715221,58.0
359,20170715231,58.0
360,20170716001,40.0
361,20170716011,40.0
362,20170716021,37.0
363,20170716031,29.0
364,20170716041,28.0
365,20170716051,27.0
366,20170716061,27.0
367,20170716071,30.0
368,20170716081,34.0
369,20170716091,41.0
370,20170716101,46.0
371,20170716111,49.0
372,20170716121,49.0
373,20170716131,49.0
374,20170716141,48.0
375,20170716151,47.0
376,20170716161,48.0
377,20170716171,49.0
378,20170716181,53.0
379,20170716191,58.0
380,20170716201,58.0
381,20170716211,58.0
382,20170716221,57.0
383,20170716231,57.0
384,20170717001,44.0
385,20170717011,44.0
386,20170717021,42.0
387,20170717031,34.0
388,20170717041,34.0
389,20170717051,35.0
390,20170717061,39.0
391,20170717071,45.0
392,20170717081,52.0
393,20170717091,66.0
394,20170717101,82.0
395,20170717111,83.0
396,20170717121,85.0
397,20170717131,86.0
398,20170717141,86.0
399,20170717151,85.0
400,20170717161,88.0
401,20170717171,92.0
402,20170717181,94.0
403,20170717191,96.0
404,20170717201,95.0
405,20170717211,93.0
406,20170717221,91.0
407,20170717231,91.0
408,20170718001,63.0
409,20170718011,63.0
410,20170718021,60.0
411,20170718031,47.0
412,20170718041,43.0
413,20170718051,42.0
414,20170718061,44.0
415,20170718071,49.0
416,20170718081,57.0
417,20170718091,69.0
418,20170718101,91.0
419,20170718111,96.0
420,20170718121,101.0
421,20170718131,103.0
422,20170718141,103.0
423,20170718151,103.0
424,20170718161,105.0
425,20170718171,104.0
426,20170718181,101.0
427,20170718191,101.0
428,20170718201,100.0
429,20170718211,101.0
430,20170718221,102.0
431,20170718231,102.0
432,20170719001,62.0
433,20170719011,62.0
434,20170719021,60.0
435,20170719031,47.0
436,20170719041,42.0
437,20170719051,41.0
438,20170719061,43.0
439,20170719071,50.0
440,20170719081,57.0
441,20170719091,72.0
442,20170719101,91.0
443,20170719111,97.0
444,20170719121,104.0
445,20170719131,104.0
446,20170719141,104.0
447,20170719151,104.0
448,20170719161,105.0
449,20170719171,104.0
450,20170719181,106.0
451,20170719191,106.0
452,20170719201,104.0
453,20170719211,99.0
454,20170719221,96.0
455,20170719231,96.0
456,20170720001,63.0
457,20170720011,63.0
458,20170720021,59.0
459,20170720031,46.0
460,20170720041,41.0
461,20170720051,40.0
462,20170720061,43.0
463,20170720071,49.0
464,20170720081,57.0
465,20170720091,74.0
466,20170720101,93.0
467,20170720111,101.0
468,20170720121,105.0
469,20170720131,105.0
470,20170720141,105.0
471,20170720151,104.0
472,20170720161,106.0
473,20170720171,105.0
474,20170720181,107.0
475,20170720191,107.0
476,20170720201,105.0
477,20170720211,99.0
478,20170720221,95.0
479,20170720231,95.0
480,20170721001,62.0
481,20170721011,62.0
482,20170721021,59.0
483,20170721031,45.0
484,20170721041,39.0
485,20170721051,39.0
486,20170721061,42.0
487,20170721071,48.0
488,20170721081,57.0
489,20170721091,72.0
490,20170721101,84.0
491,20170721111,89.0
492,20170721121,89.0
493,20170721131,90.0
494,20170721141,88.0
495,20170721151,87.0
496,20170721161,86.0
497,20170721171,85.0
498,20170721181,87.0
499,20170721191,88.0
500,20170721201,86.0
501,20170721211,82.0
502,20170721221,81.0
503,20170721231,81.0
504,20170722001,52.0
505,20170722011,52.0
506,20170722021,46.0
507,20170722031,36.0
508,20170722041,33.0
509,20170722051,31.0
510,20170722061,32.0
511,20170722071,35.0
512,20170722081,41.0
513,20170722091,46.0
514,20170722101,50.0
515,20170722111,53.0
516,20170722121,53.0
517,20170722131,53.0
518,20170722141,52.0
519,20170722151,53.0
520,20170722161,53.0
521,20170722171,52.0
522,20170722181,55.0
523,20170722191,60.0
524,20170722201,60.0
525,20170722211,60.0
526,20170722221,59.0
527,20170722231,59.0
528,20170723001,42.0
529,20170723011,42.0
530,20170723021,37.0
531,20170723031,31.0
532,20170723041,28.0
533,20170723051,27.0
534,20170723061,28.0
535,20170723071,31.0
536,20170723081,35.0
537,20170723091,40.0
538,20170723101,47.0
539,20170723111,51.0
540,20170723121,52.0
541,20170723131,52.0
542,20170723141,50.0
543,20170723151,51.0
544,20170723161,51.0
545,20170723171,51.0
546,20170723181,55.0
547,20170723191,59.0
548,20170723201,59.0
549,20170723211,59.0
550,20170723221,59.0
551,20170723231,59.0
552,20170724001,45.0
553,20170724011,45.0
554,20170724021,43.0
555,20170724031,36.0
556,20170724041,35.0
557,20170724051,35.0
558,20170724061,40.0
559,20170724071,47.0
560,20170724081,53.0
561,20170724091,65.0
562,20170724101,79.0
563,20170724111,83.0
564,20170724121,85.0
565,20170724131,85.0
566,20170724141,85.0
567,20170724151,85.0
568,20170724161,88.0
569,20170724171,92.0
570,20170724181,93.0
571,20170724191,96.0
572,20170724201,96.0
573,20170724211,94.0
574,20170724221,92.0
575,20170724231,92.0
576,20170725001,63.0
577,20170725011,63.0
578,20170725021,62.0
579,20170725031,46.0
580,20170725041,43.0
581,20170725051,42.0
582,20170725061,44.0
583,20170725071,51.0
584,20170725081,57.0
585,20170725091,68.0
586,20170725101,88.0
587,20170725111,97.0
588,20170725121,102.0
589,20170725131,104.0
590,20170725141,104.0
591,20170725151,102.0
592,20170725161,106.0
593,20170725171,105.0
594,20170725181,104.0
595,20170725191,103.0
596,20170725201,103.0
597,20170725211,101.0
598,20170725221,102.0
599,20170725231,102.0
600,20170726001,62.0
601,20170726011,62.0
602,20170726021,60.0
603,20170726031,46.0
604,20170726041,42.0
605,20170726051,42.0
606,20170726061,43.0
607,20170726071,51.0
608,20170726081,58.0
609,20170726091,72.0
610,20170726101,91.0
611,20170726111,99.0
612,20170726121,104.0
613,20170726131,105.0
614,20170726141,105.0
615,20170726151,104.0
616,20170726161,106.0
617,20170726171,105.0
618,20170726181,106.0
619,20170726191,106.0
620,20170726201,105.0
621,20170726211,100.0
622,20170726221,98.0
623,20170726231,98.0
624,20170727001,62.0
625,20170727011,62.0
626,20170727021,59.0
627,20170727031,46.0
628,20170727041,42.0
629,20170727051,41.0
630,20170727061,44.0
631,20170727071,50.0
632,20170727081,60.0
633,20170727091,73.0
634,20170727101,93.0
635,20170727111,103.0
636,20170727121,105.0
637,20170727131,106.0
638,20170727141,106.0
639,20170727151,105.0
640,20170727161,106.0
641,20170727171,106.0
642,20170727181,107.0
643,20170727191,107.0
644,20170727201,106.0
645,20170727211,100.0
646,20170727221,97.0
647,20170727231,97.0
648,20170728001,63.0
649,20170728011,63.0
650,20170728021,58.0
651,20170728031,43.0
652,20170728041,41.0
653,20170728051,40.0
654,20170728061,43.0
655,20170728071,50.0
656,20170728081,58.0
657,20170728091,72.0
658,20170728101,83.0
659,20170728111,89.0
660,20170728121,90.0
661,20170728131,90.0
662,20170728141,89.0
663,20170728151,88.0
664,20170728161,87.0
665,20170728171,87.0
666,20170728181,88.0
667,20170728191,88.0
668,20170728201,87.0
669,20170728211,82.0
670,20170728221,81.0
671,20170728231,81.0
672,20170729001,52.0
673,20170729011,52.0
674,20170729021,47.0
675,20170729031,36.0
676,20170729041,34.0
677,20170729051,31.0
678,20170729061,32.0
679,20170729071,36.0
680,20170729081,43.0
681,20170729091,47.0
682,20170729101,54.0
683,20170729111,57.0
684,20170729121,57.0
685,20170729131,56.0
686,20170729141,55.0
687,20170729151,55.0
688,20170729161,55.0
689,20170729171,55.0
690,20170729181,56.0
691,20170729191,60.0
692,20170729201,60.0
693,20170729211,60.0
694,20170729221,59.0
695,20170729231,59.0
696,20170730001,40.0
697,20170730011,40.0
698,20170730021,37.0
699,20170730031,30.0
700,20170730041,29.0
701,20170730051,27.0
702,20170730061,28.0
703,20170730071,31.0
704,20170730081,35.0
705,20170730091,39.0
706,20170730101,49.0
707,20170730111,51.0
708,20170730121,51.0
709,20170730131,51.0
710,20170730141,51.0
711,20170730151,51.0
712,20170730161,51.0
713,20170730171,51.0
714,20170730181,53.0
715,20170730191,57.0
716,20170730201,57.0
717,20170730211,57.0
718,20170730221,57.0
719,20170730231,57.0
720,20170731001,45.0
721,20170731011,45.0
722,20170731021,42.0
723,20170731031,39.0
724,20170731041,38.0
725,20170731051,37.0
726,20170731061,40.0
727,20170731071,47.0
728,20170731081,54.0
729,20170731091,64.0
730,20170731101,80.0
731,20170731111,81.0
732,20170731121,83.0
733,20170731131,83.0
734,20170731141,83.0
735,20170731151,83.0
736,20170731161,85.0
737,20170731171,89.0
738,20170731181,90.0
739,20170731191,92.0
740,20170731201,91.0
741,20170731211,89.0
742,20170731221,88.0
743,20170731231,88.0
744,20170801001,62.0
745,20170801011,62.0
746,20170801021,59.0
747,20170801031,51.0
748,20170801041,45.0
749,20170801051,43.0
750,20170801061,45.0
751,20170801071,53.0
752,20170801081,61.0
753,20170801091,68.0
754,20170801101,89.0
755,20170801111,95.0
756,20170801121,97.0
757,20170801131,98.0
758,20170801141,99.0
759,20170801151,98.0
760,20170801161,103.0
761,20170801171,104.0
762,20170801181,104.0
763,20170801191,103.0
764,20170801201,102.0
765,20170801211,102.0
766,20170801221,102.0
767,20170801231,102.0
768,20170802001,64.0
769,20170802011,64.0
770,20170802021,62.0
771,20170802031,51.0
772,20170802041,45.0
773,20170802051,43.0
774,20170802061,46.0
775,20170802071,53.0
776,20170802081,61.0
777,20170802091,71.0
778,20170802101,91.0
779,20170802111,97.0
780,20170802121,100.0
781,20170802131,102.0
782,20170802141,103.0
783,20170802151,103.0
784,20170802161,105.0
785,20170802171,105.0
786,20170802181,106.0
787,20170802191,106.0
788,20170802201,105.0
789,20170802211,99.0
790,20170802221,97.0
791,20170802231,97.0
792,20170803001,65.0
793,20170803011,65.0
794,20170803021,63.0
795,20170803031,50.0
796,20170803041,44.0
797,20170803051,42.0
798,20170803061,45.0
799,20170803071,52.0
800,20170803081,61.0
801,20170803091,72.0
802,20170803101,92.0
803,20170803111,100.0
804,20170803121,103.0
805,20170803131,104.0
806,20170803141,104.0
807,20170803151,104.0
808,20170803161,105.0
809,20170803171,105.0
810,20170803181,106.0
811,20170803191,106.0
812,20170803201,105.0
813,20170803211,99.0
814,20170803221,95.0
815,20170803231,95.0
816,20170804001,65.0
817,20170804011,65.0
818,20170804021,62.0
819,20170804031,49.0
820,20170804041,43.0
821,20170804051,42.0
822,20170804061,44.0
823,20170804071,51.0
824,20170804081,59.0
825,20170804091,71.0
826,20170804101,84.0
827,20170804111,91.0
828,20170804121,92.0
829,20170804131,92.0
830,20170804141,92.0
831,20170804151,92.0
832,20170804161,92.0
833,20170804171,91.0
834,20170804181,92.0
835,20170804191,93.0
836,20170804201,91.0
837,20170804211,85.0
838,20170804221,83.0
839,20170804231,83.0
840,20170805001,54.0
841,20170805011,54.0
842,20170805021,47.0
843,20170805031,39.0
844,20170805041,33.0
845,20170805051,32.0
846,20170805061,32.0
847,20170805071,38.0
848,20170805081,42.0
849,20170805091,46.0
850,20170805101,51.0
851,20170805111,53.0
852,20170805121,53.0
853,20170805131,53.0
854,20170805141,52.0
855,20170805151,52.0
856,20170805161,52.0
857,20170805171,53.0
858,20170805181,54.0
859,20170805191,58.0
860,20170805201,59.0
861,20170805211,58.0
862,20170805221,58.0
863,20170805231,58.0
864,20170806001,43.0
865,20170806011,43.0
866,20170806021,37.0
867,20170806031,31.0
868,20170806041,28.0
869,20170806051,27.0
870,20170806061,28.0
871,20170806071,30.0
872,20170806081,34.0
873,20170806091,39.0
874,20170806101,46.0
875,20170806111,49.0
876,20170806121,49.0
877,20170806131,49.0
878,20170806141,47.0
879,20170806151,47.0
880,20170806161,47.0
881,20170806171,49.0
882,20170806181,52.0
883,20170806191,55.0
884,20170806201,56.0
885,20170806211,56.0
886,20170806221,55.0
887,20170806231,55.0
888,20170807001,45.0
889,20170807011,45.0
890,20170807021,41.0
891,20170807031,36.0
892,20170807041,34.0
893,20170807051,35.0
894,20170807061,39.0
895,20170807071,45.0
896,20170807081,50.0
897,20170807091,64.0
898,20170807101,81.0
899,20170807111,81.0
900,20170807121,83.0
901,20170807131,83.0
902,20170807141,83.0
903,20170807151,83.0
904,20170807161,84.0
905,20170807171,86.0
906,20170807181,87.0
907,20170807191,88.0
908,20170807201,88.0
909,20170807211,86.0
910,20170807221,85.0
911,20170807231,85.0
912,20170808001,63.0
913,20170808011,63.0
914,20170808021,58.0
915,20170808031,47.0
916,20170808041,43.0
917,20170808051,42.0
918,20170808061,44.0
919,20170808071,48.0
920,20170808081,55.0
921,20170808091,67.0
922,20170808101,90.0
923,20170808111,95.0
924,20170808121,96.0
925,20170808131,98.0
926,20170808141,98.0
927,20170808151,98.0
928,20170808161,99.0
929,20170808171,102.0
930,20170808181,103.0
931,20170808191,103.0
932,20170808201,103.0
933,20170808211,101.0
934,20170808221,99.0
935,20170808231,99.0
936,20170809001,63.0
937,20170809011,63.0
938,20170809021,60.0
939,20170809031,46.0
940,20170809041,43.0
941,20170809051,41.0
942,20170809061,44.0
943,20170809071,50.0
944,20170809081,56.0
945,20170809091,67.0
946,20170809101,90.0
947,20170809111,93.0
948,20170809121,97.0
949,20170809131,98.0
950,20170809141,98.0
951,20170809151,98.0
952,20170809161,100.0
953,20170809171,102.0
954,20170809181,103.0
955,20170809191,104.0
956,20170809201,102.0
957,20170809211,98.0
958,20170809221,94.0
959,20170809231,94.0
960,20170810001,63.0
961,20170810011,63.0
962,20170810021,59.0
963,20170810031,45.0
964,20170810041,42.0
965,20170810051,40.0
966,20170810061,44.0
967,20170810071,49.0
968,20170810081,56.0
969,20170810091,66.0
970,20170810101,91.0
971,20170810111,96.0
972,20170810121,100.0
973,20170810131,100.0
974,20170810141,100.0
975,20170810151,100.0
976,20170810161,103.0
977,20170810171,103.0
978,20170810181,104.0
979,20170810191,104.0
980,20170810201,103.0
981,20170810211,96.0
982,20170810221,93.0
983,20170810231,93.0
984,20170811001,63.0
985,20170811011,63.0
986,20170811021,59.0
987,20170811031,43.0
988,20170811041,41.0
989,20170811051,40.0
990,20170811061,43.0
991,20170811071,48.0
992,20170811081,57.0
993,20170811091,65.0
994,20170811101,83.0
995,20170811111,88.0
996,20170811121,91.0
997,20170811131,92.0
998,20170811141,91.0
999,20170811151,91.0
1000,20170811161,91.0
1001,20170811171,90.0
1002,20170811181,91.0
1003,20170811191,91.0
1004,20170811201,90.0
1005,20170811211,84.0
1006,20170811221,81.0
1007,20170811231,81.0
1008,20170812001,52.0
1009,20170812011,52.0
1010,20170812021,46.0
1011,20170812031,35.0
1012,20170812041,34.0
1013,20170812051,31.0
1014,20170812061,31.0
1015,20170812071,35.0
1016,20170812081,40.0
1017,20170812091,45.0
1018,20170812101,50.0
1019,20170812111,52.0
1020,20170812121,52.0
1021,20170812131,52.0
1022,20170812141,51.0
1023,20170812151,51.0
1024,20170812161,52.0
1025,20170812171,52.0
1026,20170812181,54.0
1027,20170812191,58.0
1028,20170812201,59.0
1029,20170812211,58.0
1030,20170812221,57.0
1031,20170812231,57.0
1032,20170813001,41.0
1033,20170813011,41.0
1034,20170813021,37.0
1035,20170813031,29.0
1036,20170813041,28.0
1037,20170813051,27.0
1038,20170813061,27.0
1039,20170813071,31.0
1040,20170813081,34.0
1041,20170813091,41.0
1042,20170813101,45.0
1043,20170813111,47.0
1044,20170813121,47.0
1045,20170813131,47.0
1046,20170813141,46.0
1047,20170813151,46.0
1048,20170813161,46.0
1049,20170813171,48.0
1050,20170813181,52.0
1051,20170813191,55.0
1052,20170813201,56.0
1053,20170813211,56.0
1054,20170813221,54.0
1055,20170813231,54.0
1056,20170814001,45.0
1057,20170814011,45.0
1058,20170814021,41.0
1059,20170814031,35.0
1060,20170814041,34.0
1061,20170814051,35.0
1062,20170814061,39.0
1063,20170814071,45.0
1064,20170814081,52.0
1065,20170814091,66.0
1066,20170814101,80.0
1067,20170814111,79.0
1068,20170814121,80.0
1069,20170814131,81.0
1070,20170814141,81.0
1071,20170814151,81.0
1072,20170814161,84.0
1073,20170814171,85.0
1074,20170814181,87.0
1075,20170814191,88.0
1076,20170814201,88.0
1077,20170814211,86.0
1078,20170814221,84.0
1079,20170814231,84.0
1080,20170815001,63.0
1081,20170815011,63.0
1082,20170815021,59.0
1083,20170815031,47.0
1084,20170815041,43.0
1085,20170815051,42.0
1086,20170815061,44.0
1087,20170815071,48.0
1088,20170815081,57.0
1089,20170815091,68.0
1090,20170815101,87.0
1091,20170815111,89.0
1092,20170815121,94.0
1093,20170815131,95.0
1094,20170815141,96.0
1095,20170815151,95.0
1096,20170815161,98.0
1097,20170815171,101.0
1098,20170815181,103.0
1099,20170815191,103.0
1100,20170815201,102.0
1101,20170815211,100.0
1102,20170815221,95.0
1103,20170815231,95.0
1104,20170816001,62.0
1105,20170816011,62.0
1106,20170816021,59.0
1107,20170816031,47.0
1108,20170816041,42.0
1109,20170816051,42.0
1110,20170816061,44.0
1111,20170816071,49.0
1112,20170816081,57.0
1113,20170816091,68.0
1114,20170816101,89.0
1115,20170816111,94.0
1116,20170816121,94.0
1117,20170816131,95.0
1118,20170816141,95.0
1119,20170816151,94.0
1120,20170816161,98.0
1121,20170816171,103.0
1122,20170816181,104.0
1123,20170816191,104.0
1124,20170816201,103.0
1125,20170816211,98.0
1126,20170816221,93.0
1127,20170816231,93.0
1128,20170817001,63.0
1129,20170817011,63.0
1130,20170817021,59.0
1131,20170817031,46.0
1132,20170817041,41.0
1133,20170817051,40.0
1134,20170817061,43.0
1135,20170817071,49.0
1136,20170817081,56.0
1137,20170817091,66.0
1138,20170817101,91.0
1139,20170817111,96.0
1140,20170817121,97.0
1141,20170817131,97.0
1142,20170817141,96.0
1143,20170817151,97.0
1144,20170817161,102.0
1145,20170817171,103.0
1146,20170817181,104.0
1147,20170817191,104.0
1148,20170817201,103.0
1149,20170817211,96.0
1150,20170817221,94.0
1151,20170817231,94.0
1152,20170818001,62.0
1153,20170818011,62.0
1154,20170818021,58.0
1155,20170818031,45.0
1156,20170818041,40.0
1157,20170818051,39.0
1158,20170818061,42.0
1159,20170818071,49.0
1160,20170818081,56.0
1161,20170818091,66.0
1162,20170818101,83.0
1163,20170818111,86.0
1164,20170818121,86.0
1165,20170818131,87.0
1166,20170818141,86.0
1167,20170818151,86.0
1168,20170818161,86.0
1169,20170818171,85.0
1170,20170818181,86.0
1171,20170818191,87.0
1172,20170818201,86.0
1173,20170818211,84.0
1174,20170818221,81.0
1175,20170818231,81.0
1176,20170819001,51.0
1177,20170819011,51.0
1178,20170819021,46.0
1179,20170819031,36.0
1180,20170819041,33.0
1181,20170819051,31.0
1182,20170819061,32.0
1183,20170819071,36.0
1184,20170819081,40.0
1185,20170819091,46.0
1186,20170819101,50.0
1187,20170819111,52.0
1188,20170819121,52.0
1189,20170819131,52.0
1190,20170819141,52.0
1191,20170819151,52.0
1192,20170819161,52.0
1193,20170819171,53.0
1194,20170819181,54.0
1195,20170819191,58.0
1196,20170819201,59.0
1197,20170819211,58.0
1198,20170819221,58.0
1199,20170819231,58.0
1200,20170820001,39.0
1201,20170820011,39.0
1202,20170820021,37.0
1203,20170820031,30.0
1204,20170820041,28.0
1205,20170820051,27.0
1206,20170820061,28.0
1207,20170820071,31.0
1208,20170820081,35.0
1209,20170820091,40.0
1210,20170820101,46.0
1211,20170820111,47.0
1212,20170820121,48.0
1213,20170820131,48.0
1214,20170820141,47.0
1215,20170820151,47.0
1216,20170820161,47.0
1217,20170820171,49.0
1218,20170820181,52.0
1219,20170820191,55.0
1220,20170820201,56.0
1221,20170820211,55.0
1222,20170820221,54.0
1223,20170820231,54.0
1224,20170821001,44.0
1225,20170821011,44.0
1226,20170821021,43.0
1227,20170821031,35.0
1228,20170821041,34.0
1229,20170821051,35.0
1230,20170821061,40.0
1231,20170821071,45.0
1232,20170821081,53.0
1233,20170821091,65.0
1234,20170821101,77.0
1235,20170821111,79.0
1236,20170821121,81.0
1237,20170821131,81.0
1238,20170821141,81.0
1239,20170821151,81.0
1240,20170821161,83.0
1241,20170821171,85.0
1242,20170821181,87.0
1243,20170821191,88.0
1244,20170821201,88.0
1245,20170821211,86.0
1246,20170821221,85.0
1247,20170821231,85.0
